CHR	BP	ANNOTATE
chr11	2283950	NA
chr11	2284064	NA
chr11	2284316	NA
chr11	2284519	NA
chr11	2284586	NA
chr11	2284590	NA
chr11	2284604	NA
chr11	2284609	NA
chr11	2284928	NA
chr11	2285009	NA
chr11	2286243	NA
chr11	2286651	NA
chr11	2287135	NA
chr11	2287356	NA
chr11	2287484	NA
chr11	2287512	NA
chr11	2287692	NA
chr11	2288303	NA
chr11	2288412	NA
chr11	2288602	NA
chr11	2288803	NA
chr11	2288900	NA
chr11	2289128	NA
chr11	2289199	NA
chr11	2289354	NA
chr11	2289398	NA
chr11	2289424	NA
chr11	2289482	NA
chr11	2290070	NA
chr11	2290196	NA
chr11	2290439	NA
chr11	2290532	NA
chr11	2291050	exonic
chr11	2291578	NA
chr11	2291715	NA
chr11	2291982	NA
chr11	2292080	NA
chr11	2292218	NA
chr11	2292242	NA
chr11	2292384	NA
chr11	2292520	NA
chr11	2292550	NA
chr11	2292733	NA
chr11	2292969	NA
chr11	2293380	NA
chr11	2293454	NA
chr11	2298186	NA
chr11	2298259	NA
chr11	58420366	NA
chr11	58421589	NA
chr11	58426000	NA
chr11	58426462	NA
chr11	58426485	NA
chr11	58427198	NA
chr11	58427583	NA
chr11	58427589	NA
chr11	58443322	NA
chr11	58456411	NA
chr11	58457315	NA
chr11	58475380	NA
chr11	58476186	NA
chr11	58476455	NA
chr11	58476843	NA
chr11	58477175	NA
chr11	58478026	NA
chr11	58478039	NA
chr11	58478084	exonic
chr11	58491921	exonic
chr11	58492105	NA
chr11	58492152	NA
chr11	58492666	NA
chr11	58492875	NA
chr11	58499707	NA
chr11	58499979	NA
chr11	58500426	NA
chr11	58510677	NA
chr11	58510756	NA
chr11	58538379	NA
chr11	58538449	NA
chr11	58555627	NA
chr11	58556213	NA
chr11	58563883	NA
chr11	58572797	NA
chr11	58594134	NA
chr11	58599949	NA
chr11	58601090	NA
chr11	58601096	NA
chr11	58601712	NA
chr11	58601814	NA
chr11	58601857	NA
chr11	58602309	exonic
chr11	58604806	exonic
chr11	58607343	NA
chr11	58607348	NA
chr11	58607494	NA
chr11	58607721	NA
chr11	58607811	NA
chr11	58608226	NA
chr11	58608293	NA
chr11	58608558	NA
chr11	58608673	NA
chr11	58608855	NA
chr11	58609227	NA
chr11	58610893	NA
chr11	58610898	NA
chr11	58611037	NA
chr11	58611093	NA
chr11	58611197	NA
chr11	58611699	NA
chr11	58611949	NA
chr11	58611994	NA
chr11	58612059	NA
chr11	58612287	NA
chr11	58612355	NA
chr11	58612808	NA
chr11	58612825	NA
chr11	58612844	NA
chr11	58612864	NA
chr11	58612889	NA
chr11	58612954	NA
chr11	58613076	NA
chr11	58613290	NA
chr11	58613322	NA
chr11	58617829	NA
chr11	58618076	NA
chr11	58618099	NA
chr11	58618169	NA
chr11	58618175	NA
chr11	58618859	NA
chr11	58618871	NA
chr11	58618986	NA
chr11	58618987	NA
chr11	58618988	NA
chr11	58619066	NA
chr11	58619377	NA
chr11	58619418	NA
chr11	58619449	NA
chr11	58619464	NA
chr11	58619598	NA
chr11	58619621	NA
chr11	58619631	NA
chr11	58619686	NA
chr11	58619698	NA
chr11	58619709	NA
chr11	58619736	NA
chr11	58619849	NA
chr11	58619853	NA
chr11	58619953	NA
chr11	58620136	NA
chr11	58620175	NA
chr11	58620333	NA
chr11	58620602	NA
chr11	58620671	NA
chr11	58620834	NA
chr11	58620987	NA
chr11	58620996	NA
chr11	58621046	NA
chr11	58621092	NA
chr11	58621753	NA
chr11	58621767	NA
chr11	58621820	NA
chr11	58668270	NA
chr11	58668491	NA
chr11	58668565	NA
chr11	58668897	NA
chr11	58669239	NA
chr11	58669421	NA
chr11	58669891	NA
chr11	58670517	NA
chr11	58670553	NA
chr11	58670677	NA
chr11	58670723	NA
chr11	58670930	NA
chr11	58671383	NA
chr11	58671492	NA
chr11	58671731	NA
chr11	58671830	NA
chr11	58671895	NA
chr11	58672218	NA
chr11	58672258	NA
chr11	58672438	NA
chr11	58672544	NA
chr11	58672635	NA
chr11	58672716	NA
chr11	58672835	NA
chr11	58673158	NA
chr11	58673263	NA
chr11	58673538	NA
chr11	58673643	NA
chr11	58673645	NA
chr11	58674568	NA
chr11	58674913	NA
chr11	58675028	NA
chr11	58675434	NA
chr11	58675461	NA
chr11	58675598	NA
chr11	58675611	NA
chr11	58675837	NA
chr11	58677472	NA
chr11	58677616	NA
chr11	58677942	NA
chr11	58678042	NA
chr11	58687627	NA
chr11	58689525	NA
chr11	58690114	NA
chr11	58690549	NA
chr11	58690730	NA
chr11	58690914	NA
chr11	58691023	NA
chr11	58691355	NA
chr11	58692047	NA
chr11	58692089	NA
chr11	58692733	NA
chr11	58692946	NA
chr11	58692953	NA
chr11	58692982	NA
chr11	58693102	NA
chr11	58693686	NA
chr11	58694732	NA
chr11	58695112	NA
chr11	58695673	NA
chr11	58695838	NA
chr11	58695909	NA
chr11	58696118	NA
chr11	58696355	NA
chr11	58696375	NA
chr11	58696441	NA
chr11	58696996	NA
chr11	58697572	NA
chr11	58697581	NA
chr11	58697623	NA
chr11	58697635	NA
chr11	58697759	NA
chr11	58697805	NA
chr11	58697863	NA
chr11	58698094	NA
chr11	58700597	NA
chr11	58700868	NA
chr11	58701011	NA
chr11	58701105	NA
chr11	58701491	NA
chr11	58701522	NA
chr11	58702105	NA
chr11	58702235	NA
chr11	58702318	NA
chr11	58702678	NA
chr11	58702686	NA
chr11	58702848	NA
chr11	58703409	NA
chr11	58703734	NA
chr11	58704152	NA
chr11	58704850	NA
chr11	58705261	NA
chr11	58705301	NA
chr11	58707937	NA
chr11	58708315	NA
chr11	58708379	NA
chr11	58708643	NA
chr11	58708678	NA
chr11	58708742	NA
chr11	58708811	NA
chr11	58708863	NA
chr11	58709446	NA
chr11	58709726	NA
chr11	58710208	NA
chr11	58710324	NA
chr11	58710580	NA
chr11	58715024	NA
chr11	58715285	NA
chr11	58723738	NA
chr11	58724007	NA
chr11	58724149	NA
chr11	58724252	NA
chr11	58724381	NA
chr11	58746712	NA
chr11	58747355	NA
chr11	58747398	NA
chr11	58747551	NA
chr11	58747606	NA
chr11	58747617	NA
chr11	58761432	NA
chr11	58761623	NA
chr11	58766639	NA
chr11	58774479	NA
chr11	58775271	NA
chr11	58775621	NA
chr11	58775650	NA
chr11	58775711	NA
chr11	58776065	NA
chr11	58776112	NA
chr11	58776177	NA
chr11	58776198	NA
chr11	58776500	NA
chr11	58776650	NA
chr11	58776881	NA
chr11	58778643	NA
chr11	58778733	NA
chr11	58778790	NA
chr11	58778899	NA
chr11	58778907	NA
chr11	58779295	NA
chr11	58779325	NA
chr11	58779329	NA
chr11	58779348	NA
chr11	58779584	NA
chr11	58779772	NA
chr11	58780018	NA
chr11	58780549	NA
chr11	58780668	NA
chr11	58780687	NA
chr11	58780802	NA
chr11	58780846	NA
chr11	58781144	NA
chr11	58781417	NA
chr11	58781528	NA
chr11	58781574	NA
chr11	58781732	NA
chr11	58781748	NA
chr11	58782019	NA
chr11	58782685	NA
chr11	58782860	NA
chr11	58782892	NA
chr11	58783014	NA
chr11	58783076	NA
chr11	58783204	NA
chr11	58789856	NA
chr11	58790124	NA
chr11	58790386	NA
chr11	58790628	NA
chr11	58791028	NA
chr11	58791029	NA
chr11	58791196	NA
chr11	58791521	NA
chr11	58791785	NA
chr11	58791939	NA
chr11	58792016	NA
chr11	58792399	NA
chr11	58792519	NA
chr11	58792615	NA
chr11	58792681	NA
chr11	58792723	NA
chr11	58792886	NA
chr11	58793078	NA
chr11	58793628	NA
chr11	58794481	NA
chr11	58794870	NA
chr11	58794909	NA
chr11	58794975	NA
chr11	58795846	NA
chr11	58795882	NA
chr11	58795934	NA
chr11	58796242	NA
chr11	58796303	NA
chr11	58796589	NA
chr11	58796605	NA
chr11	58796898	NA
chr11	58797004	NA
chr11	58797256	NA
chr11	58797390	NA
chr11	58797842	NA
chr11	58797868	NA
chr11	58797964	NA
chr11	58798015	NA
chr11	58798173	NA
chr11	58798661	NA
chr11	58798698	NA
chr11	58798796	NA
chr11	58798799	NA
chr11	58798921	NA
chr11	58798999	NA
chr11	58799019	NA
chr11	58799217	NA
chr11	58799286	NA
chr11	58799304	NA
chr11	58799330	NA
chr11	58799746	NA
chr11	58799920	NA
chr11	58800040	NA
chr11	58800262	NA
chr11	58800281	NA
chr11	58800319	NA
chr11	58800434	NA
chr11	58800509	NA
chr11	58801443	NA
chr11	58801536	NA
chr11	58801572	NA
chr11	58801708	NA
chr11	58801746	NA
chr11	58801774	NA
chr11	58801866	NA
chr11	58802059	NA
chr11	58802061	NA
chr11	58802067	NA
chr11	58802104	NA
chr11	58802202	NA
chr11	58802210	NA
chr11	58802304	NA
chr11	58808294	NA
chr11	58818757	NA
chr11	58818869	NA
chr11	58819049	NA
chr11	58819328	NA
chr11	58819715	NA
chr11	58820897	NA
chr11	58820988	NA
chr11	58821146	NA
chr11	58821336	NA
chr11	58821345	NA
chr11	58821346	NA
chr11	58821499	NA
chr11	58821550	NA
chr11	58821564	NA
chr11	58821650	NA
chr11	58824424	NA
chr11	58824809	NA
chr11	58824937	NA
chr11	58825291	NA
chr11	58825369	NA
chr11	58825460	NA
chr11	58825578	NA
chr11	58826621	NA
chr11	58830793	NA
chr11	58834388	NA
chr11	58834900	NA
chr11	58864544	NA
chr11	58865198	NA
chr11	58865226	NA
chr11	58865487	NA
chr11	58866022	NA
chr11	58866887	NA
chr11	58869881	NA
chr11	58873944	NA
chr11	58874865	NA
chr11	58875024	NA
chr11	58875027	NA
chr11	58875044	NA
chr11	58875725	NA
chr11	58875823	NA
chr11	58876719	NA
chr11	58876720	NA
chr11	58883685	NA
chr11	58890940	NA
chr11	58891292	NA
chr11	58891490	NA
chr11	58891961	exonic
chr11	58892558	exonic
chr11	58893761	exonic
chr11	58894067	NA
chr11	58894253	NA
chr11	58894303	NA
chr11	58894368	NA
chr11	58902642	NA
chr11	58907618	NA
chr11	58908263	NA
chr11	58908311	NA
chr11	58908381	NA
chr11	58908423	NA
chr11	58908738	NA
chr11	58908873	NA
chr11	58909357	NA
chr11	58909413	NA
chr11	58909413	NA
chr11	58910345	NA
chr11	58910366	NA
chr11	58910926	NA
chr11	58910984	NA
chr11	58911054	NA
chr11	58911452	NA
chr11	58911700	NA
chr11	58912147	NA
chr11	58912323	NA
chr11	58912343	NA
chr11	58912664	NA
chr11	58913162	NA
chr11	58913440	NA
chr11	58913444	NA
chr11	58913446	NA
chr11	58913449	NA
chr11	58913590	NA
chr11	58913958	NA
chr11	58914714	NA
chr11	58914751	NA
chr11	58915110	NA
chr11	58915554	NA
chr11	58916038	NA
chr11	58916595	NA
chr11	58919813	exonic
chr11	58920492	exonic
chr11	58920899	exonic
chr11	58921163	NA
chr11	58921401	NA
chr11	58921832	NA
chr11	58921932	NA
chr11	58921941	NA
chr11	58922549	NA
chr11	58923068	NA
chr11	58923370	NA
chr11	58923529	NA
chr11	58923820	NA
chr11	58924288	NA
chr11	58925665	NA
chr11	58925860	NA
chr11	58926016	NA
chr11	58926244	NA
chr11	58931729	NA
chr11	58931763	NA
chr11	58931832	NA
chr11	58938083	NA
chr11	58938150	NA
chr11	58938562	NA
chr11	58938892	NA
chr11	58939112	NA
chr11	58939613	NA
chr11	58939686	NA
chr11	58939709	NA
chr11	58939811	NA
chr11	58940278	exonic
chr11	58940435	NA
chr11	58941769	NA
chr11	58942271	NA
chr11	58953775	NA
chr11	58956825	NA
chr11	58957336	NA
chr11	58967162	exonic
chr11	58969089	NA
chr11	58972501	NA
chr11	58972669	NA
chr11	58973623	NA
chr11	58973731	NA
chr11	58973834	NA
chr11	58973860	NA
chr11	58975084	NA
chr11	58975333	NA
chr11	58975831	NA
chr11	58975833	NA
chr11	58976634	NA
chr11	58976711	NA
chr11	58977372	NA
chr11	58977666	NA
chr11	58977768	NA
chr11	58978434	exonic
chr11	58978684	exonic
chr11	58978940	exonic
chr11	58979393	exonic
chr11	58979709	exonic
chr11	58980549	NA
chr11	58980812	NA
chr11	58989188	NA
chr11	59002335	NA
chr11	59015460	NA
chr11	59035459	NA
chr11	59037217	NA
chr11	59040414	NA
chr11	59040643	NA
chr11	59052071	NA
chr11	59060331	NA
chr11	59060370	NA
chr11	59069840	NA
chr11	59070074	NA
chr11	59070310	NA
chr11	59070444	NA
chr11	59074540	NA
chr11	59074571	NA
chr11	59076836	NA
chr11	59077108	NA
chr11	59077475	NA
chr11	59077512	NA
chr11	59077686	NA
chr11	59077883	NA
chr11	59095368	NA
chr11	59095471	NA
chr11	59095510	NA
chr11	59117219	NA
chr11	59132798	exonic
chr11	59132882	NA
chr11	59165522	NA
chr11	59165822	NA
chr11	59189912	exonic
chr11	59190120	exonic
chr11	59210761	exonic
chr11	59210795	exonic
chr11	59211188	exonic
chr11	59211265	exonic
chr11	59211325	exonic
chr11	59211421	exonic
chr11	59224464	exonic
chr11	59224608	exonic
chr11	59224720	exonic
chr11	59224738	exonic
chr11	59224765	exonic
chr11	59224885	exonic
chr11	59225129	exonic
chr11	59225221	exonic
chr11	59233131	NA
chr11	59244945	exonic
chr11	59245304	exonic
chr11	59245593	exonic
chr11	59245838	exonic
chr11	59259637	NA
chr11	59271637	exonic
chr11	59282861	exonic
chr11	59283146	exonic
chr11	59304723	NA
chr11	59316211	NA
chr11	59317237	NA
chr11	59317483	NA
chr11	59317564	NA
chr11	59317646	NA
chr11	59317724	NA
chr11	59317919	NA
chr11	59318056	NA
chr11	59318205	NA
chr11	59318268	NA
chr11	59318452	NA
chr11	59318754	NA
chr11	59318870	NA
chr11	59319183	NA
chr11	59319618	NA
chr11	59319717	NA
chr11	59319922	NA
chr11	59319995	NA
chr11	59320205	NA
chr11	59320220	NA
chr11	59320221	NA
chr11	59323573	NA
chr11	59323950	NA
chr11	59323951	NA
chr11	59323981	NA
chr11	59324020	NA
chr11	59324056	NA
chr11	59324075	NA
chr11	59324095	NA
chr11	59325113	NA
chr11	59325146	NA
chr11	59325187	NA
chr11	59325822	NA
chr11	59327533	NA
chr11	59327793	NA
chr11	59327803	NA
chr11	59327805	NA
chr11	59327886	NA
chr11	59327887	NA
chr11	59327893	NA
chr11	59327942	NA
chr11	59329313	NA
chr11	59329568	NA
chr11	59334850	NA
chr11	59342127	NA
chr11	59342178	NA
chr11	59342271	NA
chr11	59342329	NA
chr11	59342561	NA
chr11	59342680	NA
chr11	59342944	NA
chr11	59343920	NA
chr11	59344589	NA
chr11	59344858	NA
chr11	59345161	NA
chr11	59345187	NA
chr11	59345898	NA
chr11	59345922	NA
chr11	59346047	NA
chr11	59346568	NA
chr11	59346576	NA
chr11	59347999	NA
chr11	59348153	NA
chr11	59348398	NA
chr11	59348638	NA
chr11	59349287	NA
chr11	59349893	NA
chr11	59361787	NA
chr11	59362776	NA
chr11	59362807	NA
chr11	59362810	NA
chr11	59363577	NA
chr11	59363585	NA
chr11	59368213	NA
chr11	59368691	NA
chr11	59368725	NA
chr11	59370577	NA
chr11	59378491	NA
chr11	59381657	NA
chr11	59382306	NA
chr11	59382514	NA
chr11	59383208	NA
chr11	59383685	NA
chr11	59384548	NA
chr11	59385331	NA
chr11	59385370	NA
chr11	59385604	NA
chr11	59386007	NA
chr11	59386670	NA
chr11	59386970	NA
chr11	59387266	NA
chr11	59387274	NA
chr11	59387569	NA
chr11	59391114	NA
chr11	59404387	NA
chr11	59404679	NA
chr11	59406894	NA
chr11	68811777	NA
chr11	68812024	NA
chr11	68815523	NA
chr11	68816370	NA
chr11	68816564	exonic
chr11	68817050	NA
chr11	68817229	NA
chr11	68817441	NA
chr11	68818496	NA
chr11	68820569	NA
chr11	68820616	NA
chr11	68821034	NA
chr11	68821415	NA
chr11	68821648	NA
chr11	68821862	NA
chr11	68822023	NA
chr11	68822750	exonic
chr11	68822831	NA
chr11	68823124	NA
chr11	68823247	NA
chr11	68823367	NA
chr11	68823644	NA
chr11	68823707	NA
chr11	68824910	NA
chr11	68825037	NA
chr11	68825451	NA
chr11	68825994	NA
chr11	68826155	NA
chr11	68826245	NA
chr11	68826317	NA
chr11	68826330	NA
chr11	68826499	NA
chr11	68826532	NA
chr11	68826543	NA
chr11	68826553	NA
chr11	68826855	NA
chr11	68826895	NA
chr11	68827074	NA
chr11	68827082	NA
chr11	68827175	NA
chr11	68827284	NA
chr11	68827640	NA
chr11	68827655	NA
chr11	68827717	NA
chr11	68828238	NA
chr11	68828678	NA
chr11	68828929	NA
chr11	68828949	NA
chr11	68829322	NA
chr11	68829388	NA
chr11	68829817	NA
chr11	68829954	NA
chr11	68830069	NA
chr11	68830226	NA
chr11	68830628	NA
chr11	68830707	NA
chr11	68831166	NA
chr11	68831293	NA
chr11	68831364	exonic
chr11	68831753	NA
chr11	68831909	NA
chr11	68831920	NA
chr11	68832030	NA
chr11	68832131	NA
chr11	68832221	NA
chr11	68832730	NA
chr11	68832848	NA
chr11	68833462	NA
chr11	68833595	NA
chr11	68833632	NA
chr11	68833703	NA
chr11	68833795	NA
chr11	68833883	NA
chr11	68833950	NA
chr11	68834036	NA
chr11	68834104	NA
chr11	68834341	NA
chr11	68834373	NA
chr11	68834831	NA
chr11	68835182	NA
chr11	68839334	NA
chr11	68840160	exonic
chr11	68840397	exonic
chr11	68840399	exonic
chr11	68840412	exonic
chr11	68843119	NA
chr11	68845442	NA
chr11	68846399	exonic
chr11	68846519	NA
chr11	68846578	NA
chr11	68846886	NA
chr11	68847138	NA
chr11	68847156	NA
chr11	68847923	NA
chr11	68848050	NA
chr11	68851414	exonic
chr11	68851466	exonic
chr11	68853033	NA
chr11	68853084	NA
chr11	68853504	NA
chr11	68854012	exonic
chr11	68854029	exonic
chr11	68854182	NA
chr11	68855112	NA
chr11	68855197	NA
chr11	68855233	NA
chr11	68855363	exonic
chr11	68855483	NA
chr11	68855595	NA
chr11	68855954	NA
chr11	68856055	NA
chr11	68856680	NA
chr11	68856710	NA
chr11	68856804	NA
chr11	68856916	NA
chr11	68857038	NA
chr11	68858090	NA
chr11	68858213	NA
chr11	68858263	NA
chr11	68858264	NA
chr11	68858907	NA
chr11	68859030	NA
chr11	68859377	NA
chr11	68859398	NA
chr11	68859503	NA
chr11	68859870	NA
chr11	68859875	NA
chr11	68859894	NA
chr11	68861329	NA
chr11	68861564	NA
chr11	68861591	NA
chr11	68861631	NA
chr11	68862145	NA
chr11	68862753	NA
chr11	68863324	NA
chr11	68863935	NA
chr11	68864051	NA
chr11	68865147	NA
chr11	68865478	NA
chr11	68866914	NA
chr11	68867120	NA
chr11	68867121	NA
chr11	68868974	NA
chr11	68869034	NA
chr11	68869308	NA
chr11	68869339	NA
chr11	68869503	NA
chr11	68869800	NA
chr11	68870298	NA
chr11	68870396	NA
chr11	68870516	NA
chr11	68870540	NA
chr11	68870544	NA
chr11	68871794	NA
chr11	68871815	NA
chr11	68872088	NA
chr11	68872284	NA
chr11	68872643	NA
chr11	68872843	NA
chr11	68873057	NA
chr11	68873309	NA
chr11	68873310	NA
chr11	68873324	NA
chr11	68874540	NA
chr11	68875351	NA
chr11	68881150	NA
chr11	68881219	NA
chr11	68881384	NA
chr11	68881395	NA
chr11	68881649	NA
chr11	68881709	NA
chr11	68882062	NA
chr11	68882151	NA
chr11	68882244	NA
chr11	68882826	NA
chr11	68882926	NA
chr11	68883234	NA
chr11	68883281	NA
chr11	68883502	NA
chr11	68883556	NA
chr11	68885190	NA
chr11	68885278	NA
chr11	68888930	NA
chr11	68888961	NA
chr11	68889182	NA
chr11	68889367	NA
chr11	68889390	NA
chr11	68889499	NA
chr11	68889629	NA
chr11	68889649	NA
chr11	68889770	NA
chr11	68889779	NA
chr11	68890034	NA
chr11	68890162	NA
chr11	68890353	NA
chr11	68890785	NA
chr11	68891044	NA
chr11	68891141	NA
chr11	68891191	NA
chr11	68891695	NA
chr11	68891825	NA
chr11	68893761	NA
chr11	68899038	NA
chr11	68899156	NA
chr11	68899368	NA
chr11	68899450	NA
chr11	68899611	NA
chr11	68899761	NA
chr11	68899814	NA
chr11	68899837	NA
chr11	68908299	NA
chr11	68910579	NA
chr11	68917297	NA
chr11	68917351	NA
chr11	68927048	NA
chr11	68933753	NA
chr11	68933845	NA
chr11	68933897	NA
chr11	68934052	NA
chr11	68938776	NA
chr11	68940276	NA
chr11	68940308	NA
chr11	68941870	NA
chr11	68946691	NA
chr11	68946724	NA
chr11	68946746	NA
chr11	68946781	NA
chr11	68946858	NA
chr11	68968149	NA
chr11	68968271	NA
chr11	68972657	NA
chr11	68972714	NA
chr11	68972747	NA
chr11	68975119	NA
chr11	68975142	NA
chr11	68977585	NA
chr11	68979572	NA
chr11	68979706	NA
chr11	68981066	NA
chr11	68983387	NA
chr11	68985480	NA
chr11	68985583	NA
chr11	68986495	NA
chr11	68986670	NA
chr11	68986723	NA
chr11	68990295	NA
chr11	68990715	NA
chr11	68998788	NA
chr11	68999109	NA
chr11	69001034	NA
chr11	69002342	NA
chr11	69008366	NA
chr11	69008376	NA
chr11	69019969	NA
chr11	69020684	NA
chr11	69026665	NA
chr11	69026672	NA
chr11	69035266	NA
chr11	69036597	NA
chr11	69037523	NA
chr11	69040668	NA
chr11	69041456	NA
chr11	69041847	NA
chr11	69042114	NA
chr11	69042429	NA
chr11	69042608	NA
chr11	69042770	NA
chr11	69043896	NA
chr11	69044471	NA
chr11	69044566	NA
chr11	69045735	NA
chr11	69046093	NA
chr11	69046475	NA
chr11	69048626	NA
chr11	69051045	NA
chr11	69051076	NA
chr11	69053187	NA
chr11	69053399	NA
chr11	69054422	NA
chr11	69054874	NA
chr11	69055051	NA
chr11	69055691	NA
chr11	69056174	NA
chr11	69056260	NA
chr11	69056594	NA
chr11	69057017	NA
chr11	69059927	NA
chr11	69060312	NA
chr11	69060676	NA
chr11	69060814	NA
chr11	69061310	NA
chr11	69061635	NA
chr11	69061959	NA
chr11	69063136	exonic
chr11	69063153	exonic
chr11	69063393	exonic
chr11	69063476	exonic
chr11	69063510	exonic
chr11	69063572	exonic
chr11	69063728	exonic
chr11	69063767	exonic
chr11	69063984	NA
chr11	69063986	NA
chr11	69065991	NA
chr11	69066254	NA
chr11	69066845	NA
chr11	69069009	NA
chr11	69069538	NA
chr11	69069783	NA
chr11	69069874	NA
chr11	69074090	NA
chr11	69074201	NA
chr11	69074323	NA
chr11	69074342	NA
chr11	69074364	NA
chr11	69075181	NA
chr11	69075292	NA
chr11	69075538	NA
chr11	69075718	NA
chr11	69076101	NA
chr11	69076326	NA
chr11	69080061	NA
chr11	69080560	NA
chr11	69170156	NA
chr11	69174982	NA
chr11	69174986	NA
chr11	69175126	NA
chr11	69182543	NA
chr11	69189627	NA
chr11	69189636	NA
chr11	69189769	NA
chr11	69190241	NA
chr11	69190404	NA
chr11	69190467	NA
chr11	69191863	NA
chr11	69192068	NA
chr11	69192097	NA
chr11	69192132	NA
chr11	69192152	NA
chr11	69192324	NA
chr11	69192472	NA
chr11	69192749	NA
chr11	69193514	NA
chr11	69193532	NA
chr11	69195368	NA
chr11	69195989	NA
chr11	69196992	NA
chr11	69196996	NA
chr11	69197312	NA
chr11	69197450	NA
chr11	69198698	NA
chr11	69198708	NA
chr11	69198836	NA
chr11	69199974	NA
chr11	69203485	NA
chr11	69205417	NA
chr11	69205747	NA
chr11	69205775	NA
chr11	69205889	NA
chr11	69206744	NA
chr11	69206940	NA
chr11	69206983	NA
chr11	69206998	NA
chr11	69207067	NA
chr11	69207094	NA
chr11	69207096	NA
chr11	69207099	NA
chr11	69207204	NA
chr11	69208360	NA
chr11	69208692	NA
chr11	69214140	NA
chr11	69229134	NA
chr11	69229135	NA
chr11	69229137	NA
chr11	69229464	NA
chr11	69229467	NA
chr11	69229598	NA
chr11	69229628	NA
chr11	69229727	NA
chr11	69229902	NA
chr11	69230612	NA
chr11	69233849	NA
chr11	69233915	NA
chr11	69233969	NA
chr11	69234017	NA
chr11	69234086	NA
chr11	69242297	NA
chr11	69243643	NA
chr11	69243647	NA
chr11	69245051	NA
chr11	69245812	NA
chr11	69247147	NA
chr11	69247157	NA
chr11	69247278	NA
chr11	69247284	NA
chr11	69247354	NA
chr11	69247357	NA
chr11	69247439	NA
chr11	69248123	NA
chr11	69248131	NA
chr11	69248646	NA
chr11	69248652	NA
chr11	69248773	NA
chr11	69249045	NA
chr11	69249300	NA
chr11	69249998	NA
chr11	69250179	NA
chr11	69250250	NA
chr11	69250375	NA
chr11	69250443	NA
chr11	69250593	NA
chr11	69250910	NA
chr11	69251154	NA
chr11	69251189	NA
chr11	69251852	NA
chr11	69251982	NA
chr11	69252000	NA
chr11	69252161	NA
chr11	69252200	NA
chr11	69252850	NA
chr11	69252882	NA
chr11	69253255	NA
chr11	69253383	NA
chr11	69253395	NA
chr11	69253891	NA
chr11	69254041	NA
chr11	69255125	NA
chr11	69256899	NA
chr11	69257092	NA
chr11	69257220	NA
chr11	69257221	NA
chr11	69258074	NA
chr11	69258406	NA
chr11	69260037	NA
chr11	69260347	NA
chr11	69262381	NA
chr11	69262383	NA
chr11	69262591	NA
chr11	69262756	NA
chr11	69264551	NA
chr11	69264556	NA
chr11	69264597	NA
chr11	69264622	NA
chr11	69265062	NA
chr11	69265149	NA
chr11	69275432	NA
chr11	69275546	NA
chr11	69278536	NA
chr11	69278570	NA
chr11	69278603	NA
chr11	69280106	NA
chr11	69280450	NA
chr11	69280564	NA
chr11	69281227	NA
chr11	69283924	NA
chr11	69284148	NA
chr11	69284200	NA
chr11	69284867	NA
chr11	69285691	NA
chr11	69285740	NA
chr11	69285785	NA
chr11	69285786	NA
chr11	69285986	NA
chr11	69286205	NA
chr11	69286679	NA
chr11	69286703	NA
chr11	69288420	NA
chr11	69288959	NA
chr11	69290259	NA
chr11	69291285	NA
chr11	69291975	NA
chr11	69292197	NA
chr11	69292337	NA
chr11	69292391	NA
chr11	69295725	NA
chr11	69295887	NA
chr11	69297968	NA
chr11	69298585	NA
chr11	69299088	NA
chr11	69299537	NA
chr11	69299771	NA
chr11	69300426	NA
chr11	69300722	NA
chr11	69300871	NA
chr11	69301061	NA
chr11	69301194	NA
chr11	69301373	NA
chr11	69301387	NA
chr11	69301496	NA
