"CHR","BP","TYPE1","TYPE2","COLOUR_HEX","TYPE2N"
6,153449670,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160123425,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160131463,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160142053,"ChromHMM","Enhancer","#0000AA",7
6,160149000,"DNaseI","DNaseI","#C9DD03",1
6,160149000,"ChromHMM","Promoter","#00DD00",6
6,160149462,"ChromHMM","Promoter","#00DD00",6
6,160150279,"ChromHMM","Promoter","#00DD00",6
6,160150612,"ChromHMM","Enhancer","#0000AA",7
6,160152776,"ChromHMM","Transcribed","#E0E0E0",9
6,160156266,"ChromHMM","Enhancer","#0000AA",7
6,160159221,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160159405,"DNaseI","DNaseI","#C9DD03",1
6,160159405,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160159425,"DNaseI","DNaseI","#C9DD03",1
6,160159425,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160159503,"DNaseI","DNaseI","#C9DD03",1
6,160159503,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160159907,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160161225,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160161628,"DNaseI","DNaseI","#C9DD03",1
6,160161628,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160162836,"ChromHMM","Enhancer","#0000AA",7
6,160165779,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160168161,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160168907,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160169258,"Conserved","Conserved","#F9A100",2
6,160169258,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160171608,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160174303,"Conserved","Conserved","#F9A100",2
6,160174303,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160175879,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160177962,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160178589,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160178665,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160179287,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160179768,"ChromHMM","CTCF+Enhancer","#7070FF",5
6,160180570,"ChromHMM","Transcribed","#E0E0E0",9
6,160181102,"ChromHMM","Transcribed","#E0E0E0",9
6,160181435,"ChromHMM","Enhancer","#0000AA",7
6,160181878,"DNaseI","DNaseI","#C9DD03",1
6,160181878,"ChromHMM","Enhancer","#0000AA",7
6,160182617,"DNaseI","DNaseI","#C9DD03",1
6,160182617,"ChromHMM","Promoter","#00DD00",6
6,160182898,"DNaseI","DNaseI","#C9DD03",1
6,160182898,"ChromHMM","Promoter","#00DD00",6
6,160184722,"ChromHMM","Promoter","#00DD00",6
6,160186717,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160186872,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160187427,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160190618,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160192098,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160192281,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160193049,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160193378,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160195205,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160197884,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160198359,"Conserved","Conserved","#F9A100",2
6,160198359,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160199424,"DNaseI","DNaseI","#C9DD03",1
6,160199424,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160200026,"Conserved","Conserved","#F9A100",2
6,160200026,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160201895,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160202282,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160204356,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160206115,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160206129,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160206716,"Conserved","Conserved","#F9A100",2
6,160206716,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160208624,"ChromHMM","Transcribed","#E0E0E0",9
6,160216182,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160581543,"DNaseI","DNaseI","#C9DD03",1
6,160581543,"ChromHMM","CTCF","#FFA500",4
6,160590090,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160590121,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160760078,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160764901,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160765831,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160766004,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160766183,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160766681,"DNaseI","DNaseI","#C9DD03",1
6,160766681,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160766770,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160767905,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160768849,"DNaseI","DNaseI","#C9DD03",1
6,160768849,"ChromHMM","Promoter","#00DD00",6
6,160768857,"DNaseI","DNaseI","#C9DD03",1
6,160768857,"ChromHMM","Promoter","#00DD00",6
6,160769423,"DNaseI","DNaseI","#C9DD03",1
6,160769423,"ChromHMM","Promoter","#00DD00",6
6,160769811,"DNaseI","DNaseI","#C9DD03",1
6,160769811,"Conserved","Conserved","#F9A100",2
6,160769811,"ChromHMM","Promoter","#00DD00",6
6,160770312,"DNaseI","DNaseI","#C9DD03",1
6,160770312,"ChromHMM","Promoter","#00DD00",6
6,160770360,"DNaseI","DNaseI","#C9DD03",1
6,160770360,"ChromHMM","Promoter","#00DD00",6
6,160770512,"ChromHMM","Promoter","#00DD00",6
6,160770543,"ChromHMM","Promoter","#00DD00",6
6,160770552,"ChromHMM","Promoter","#00DD00",6
6,160770918,"ChromHMM","Enhancer","#0000AA",7
6,160771363,"DNaseI","DNaseI","#C9DD03",1
6,160771363,"ChromHMM","Enhancer","#0000AA",7
6,160771465,"DNaseI","DNaseI","#C9DD03",1
6,160771465,"ChromHMM","Enhancer","#0000AA",7
6,160771766,"ChromHMM","Enhancer","#0000AA",7
6,160771810,"ChromHMM","Enhancer","#0000AA",7
6,160772133,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160772842,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160772900,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160773819,"Conserved","Conserved","#F9A100",2
6,160773819,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160774430,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160774441,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160774459,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160774486,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160774838,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160775457,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160775510,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160775578,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160775652,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160776017,"DNaseI","DNaseI","#C9DD03",1
6,160776017,"ChromHMM","Enhancer","#0000AA",7
6,160776325,"DNaseI","DNaseI","#C9DD03",1
6,160776325,"ChromHMM","Enhancer","#0000AA",7
6,160776653,"ChromHMM","Enhancer","#0000AA",7
6,160779134,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160782662,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160782934,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160791370,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160793289,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160797625,"ChromHMM","Enhancer","#0000AA",7
6,160799605,"ChromHMM","Enhancer","#0000AA",7
6,160802239,"ChromHMM","CTCF","#FFA500",4
6,160803457,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160806135,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160807024,"ChromHMM","Transcribed","#E0E0E0",9
6,160807161,"ChromHMM","Transcribed","#E0E0E0",9
6,160807432,"ChromHMM","Enhancer","#0000AA",7
6,160808044,"DNaseI","DNaseI","#C9DD03",1
6,160808044,"ChromHMM","CTCF+Enhancer","#7070FF",5
6,160808368,"DNaseI","DNaseI","#C9DD03",1
6,160808368,"ChromHMM","Enhancer","#0000AA",7
6,160810720,"ChromHMM","Enhancer","#0000AA",7
6,160813327,"ChromHMM","Enhancer","#0000AA",7
6,160819664,"ChromHMM","Transcribed","#E0E0E0",9
6,160820978,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160822925,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160826045,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160826095,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160827670,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160827835,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160838361,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160839350,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160840252,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160842537,"ChromHMM","Transcribed","#E0E0E0",9
6,160848167,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160849140,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160850273,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160851766,"Conserved","Conserved","#F9A100",2
6,160851766,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160853286,"DNaseI","DNaseI","#C9DD03",1
6,160853286,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160858188,"Conserved","Conserved","#F9A100",2
6,160858188,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160863532,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160865645,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160867159,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160868654,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160868668,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160868687,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160868691,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160869708,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160872151,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160872652,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160882029,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160883294,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160884275,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160887298,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160929944,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160934825,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160956469,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160966347,"ChromHMM","Heterochromatin","#D3D3D3",3
6,160969738,"ChromHMM","Heterochromatin","#D3D3D3",3
7,20994491,"ChromHMM","Heterochromatin","#D3D3D3",3
7,20996952,"ChromHMM","Heterochromatin","#D3D3D3",3
7,20996954,"ChromHMM","Heterochromatin","#D3D3D3",3
7,20999211,"DNaseI","DNaseI","#C9DD03",1
7,20999211,"Conserved","Conserved","#F9A100",2
7,20999211,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27712104,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27971253,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27975745,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27975919,"DNaseI","DNaseI","#C9DD03",1
7,27975919,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27976563,"DNaseI","DNaseI","#C9DD03",1
7,27976563,"Conserved","Conserved","#F9A100",2
7,27976563,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27977363,"Conserved","Conserved","#F9A100",2
7,27977363,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27983781,"Conserved","Conserved","#F9A100",2
7,27983781,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27985524,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27985867,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27988939,"ChromHMM","Heterochromatin","#D3D3D3",3
7,27992390,"Conserved","Conserved","#F9A100",2
7,27992390,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47437244,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47444250,"ChromHMM","Transcribed","#E0E0E0",9
7,47444807,"ChromHMM","Enhancer","#0000AA",7
7,47445641,"DNaseI","DNaseI","#C9DD03",1
7,47445641,"ChromHMM","Enhancer","#0000AA",7
7,47445812,"DNaseI","DNaseI","#C9DD03",1
7,47445812,"ChromHMM","Enhancer","#0000AA",7
7,47447215,"ChromHMM","Enhancer","#0000AA",7
7,47447541,"ChromHMM","Enhancer","#0000AA",7
7,47447921,"ChromHMM","Enhancer","#0000AA",7
7,47448640,"ChromHMM","Enhancer","#0000AA",7
7,47450456,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47450632,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47451572,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47451918,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47456846,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47462236,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47462468,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47463842,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47463937,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47464488,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47464674,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47465325,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47465387,"DNaseI","DNaseI","#C9DD03",1
7,47465387,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47466512,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47467178,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47467436,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47467609,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47467787,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47467864,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47468231,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47468970,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47469152,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47469429,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47469729,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47469948,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47470215,"ChromHMM","Enhancer","#0000AA",7
7,47470995,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47471286,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47472276,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47473907,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47474328,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47474713,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47479583,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47480999,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47481211,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47481602,"Conserved","Conserved","#F9A100",2
7,47481602,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47481786,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47482057,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47482719,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47482750,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47482829,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47483705,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47484299,"ChromHMM","Heterochromatin","#D3D3D3",3
7,47486259,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97695363,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97711340,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97712537,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97715088,"DNaseI","DNaseI","#C9DD03",1
7,97715088,"ChromHMM","Enhancer","#0000AA",7
7,97719806,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97721425,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97724503,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97728449,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97728917,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97732842,"ChromHMM","Transcribed","#E0E0E0",9
7,97754097,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97773812,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97774859,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97778576,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97784061,"Conserved","Conserved","#F9A100",2
7,97784061,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97785500,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97786282,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97789351,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97790991,"DNaseI","DNaseI","#C9DD03",1
7,97790991,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97792820,"DNaseI","DNaseI","#C9DD03",1
7,97792820,"ChromHMM","Enhancer","#0000AA",7
7,97796635,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97807882,"DNaseI","DNaseI","#C9DD03",1
7,97807882,"Conserved","Conserved","#F9A100",2
7,97807882,"ChromHMM","Enhancer","#0000AA",7
7,97816327,"DNaseI","DNaseI","#C9DD03",1
7,97816327,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97816638,"DNaseI","DNaseI","#C9DD03",1
7,97816638,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97817321,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97819047,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97822115,"Conserved","Conserved","#F9A100",2
7,97822115,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97822210,"Conserved","Conserved","#F9A100",2
7,97822210,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97825188,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97826340,"ChromHMM","Heterochromatin","#D3D3D3",3
7,97840144,"DNaseI","DNaseI","#C9DD03",1
7,97840144,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23434057,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23437701,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23440180,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23440612,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23440655,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23440908,"DNaseI","DNaseI","#C9DD03",1
8,23440908,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441352,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441373,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441424,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441508,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441551,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441629,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441646,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441647,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441753,"DNaseI","DNaseI","#C9DD03",1
8,23441753,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441776,"DNaseI","DNaseI","#C9DD03",1
8,23441776,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441791,"DNaseI","DNaseI","#C9DD03",1
8,23441791,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23441928,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23442232,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23442284,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23442331,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23442835,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23443267,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23443472,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23444987,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23445472,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23445641,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23447423,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23448095,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23448245,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23448321,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23448776,"DNaseI","DNaseI","#C9DD03",1
8,23448776,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23449002,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23449050,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23449184,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23449326,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23449327,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23449405,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23450167,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23450211,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23450736,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23450880,"ChromHMM","Enhancer","#0000AA",7
8,23451228,"ChromHMM","Enhancer","#0000AA",7
8,23455336,"ChromHMM","Transcribed","#E0E0E0",9
8,23455534,"ChromHMM","Transcribed","#E0E0E0",9
8,23455629,"ChromHMM","Transcribed","#E0E0E0",9
8,23456948,"ChromHMM","Transcribed","#E0E0E0",9
8,23457977,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23458734,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23459157,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23465916,"Conserved","Conserved","#F9A100",2
8,23465916,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23466984,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23468924,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23469614,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23469922,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23470785,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23471111,"Conserved","Conserved","#F9A100",2
8,23471111,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23477497,"Conserved","Conserved","#F9A100",2
8,23477497,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23522452,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23522741,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23522745,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23522767,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23522851,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23524251,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23524744,"DNaseI","DNaseI","#C9DD03",1
8,23524744,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23525358,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23525543,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23526463,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23528511,"Conserved","Conserved","#F9A100",2
8,23528511,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23529521,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23531987,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23533623,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23534802,"DNaseI","DNaseI","#C9DD03",1
8,23534802,"Conserved","Conserved","#F9A100",2
8,23534802,"ChromHMM","Heterochromatin","#D3D3D3",3
8,23535219,"ChromHMM","Heterochromatin","#D3D3D3",3
8,25891729,"Conserved","Conserved","#F9A100",2
8,25891729,"ChromHMM","Heterochromatin","#D3D3D3",3
8,25892142,"ChromHMM","Heterochromatin","#D3D3D3",3
8,25894201,"DNaseI","DNaseI","#C9DD03",1
8,25894201,"Conserved","Conserved","#F9A100",2
8,25894201,"ChromHMM","Heterochromatin","#D3D3D3",3
8,25910156,"ChromHMM","Repressed","#ED3333",10
9,21955460,"ChromHMM","Heterochromatin","#D3D3D3",3
9,21956230,"ChromHMM","Heterochromatin","#D3D3D3",3
9,21958524,"ChromHMM","Heterochromatin","#D3D3D3",3
9,21959860,"ChromHMM","Heterochromatin","#D3D3D3",3
9,21981583,"ChromHMM","Repressed","#ED3333",10
9,22005330,"ChromHMM","Enhancer","#0000AA",7
9,22041998,"DNaseI","DNaseI","#C9DD03",1
9,22041998,"Conserved","Conserved","#F9A100",2
9,22041998,"ChromHMM","Enhancer","#0000AA",7
9,22042086,"DNaseI","DNaseI","#C9DD03",1
9,22042086,"Conserved","Conserved","#F9A100",2
9,22042086,"ChromHMM","Enhancer","#0000AA",7
9,22052068,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110142648,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110142697,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110143699,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110143731,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110143885,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110144071,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110144292,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110144296,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110144387,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110144435,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110144688,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110144872,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110144887,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110144946,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110145061,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110145097,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110145201,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110145326,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110145381,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110145733,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110145833,"ChromHMM","Heterochromatin","#D3D3D3",3
9,110145834,"ChromHMM","Heterochromatin","#D3D3D3",3
